variant,model,reference,metric,estimate,ci_low,ci_high,valid_replicates
gap_60,target_native__harmonized_last_values,corrected_primary_source_raw,calibration_intercept,0.6552635463324548,0.2802852288012401,0.9543439351132833,1000
gap_60,target_native__harmonized_last_values,corrected_primary_source_raw,calibration_slope,0.5216929825219018,0.17695241519380303,0.8557519025439921,1000
gap_60,target_native__harmonized_last_values,corrected_primary_source_raw,mean_predicted_risk,-0.5318317667191509,-0.6202327446964458,-0.3794498432515413,1000
gap_60,target_native__harmonized_dynamic_vitals,corrected_primary_source_raw,auroc,0.0845057287095955,0.044729034816112866,0.11695463766124604,1000
gap_60,target_native__harmonized_dynamic_vitals,corrected_primary_source_raw,auprc,0.08227025215619954,0.04739930322443971,0.11137389102379193,1000
gap_60,target_native__harmonized_dynamic_vitals,corrected_primary_source_raw,brier,-0.3887172700771955,-0.44822657703836244,-0.30048265640329197,1000
gap_60,target_native__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_intercept,0.6127333664031613,0.27831663416857,0.8577981411713378,1000
gap_60,target_native__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_slope,0.45123924808332017,0.21182100722975788,0.6670065216969424,1000
gap_60,target_native__harmonized_dynamic_vitals,corrected_primary_source_raw,mean_predicted_risk,-0.5372397291812459,-0.6218861335418726,-0.39405102973133693,1000
gap_60,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,auroc,-0.014695584903237302,-0.05477782293370043,0.026534264422143176,1000
gap_60,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,auprc,-0.0034636722744332826,-0.028896710006782,0.02202102355547278,1000
gap_60,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,brier,-0.363629750228664,-0.4240466079434045,-0.27052042974638363,1000
gap_60,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,calibration_intercept,0.13451137188186468,-0.13769714920740475,0.35465714325211634,1000
gap_60,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,calibration_slope,-0.047032280323624984,-0.23288060716653794,0.09569926954793628,1000
gap_60,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,mean_predicted_risk,-0.43985246111161586,-0.5286019288670263,-0.2863380961428331,1000
gap_60,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,auroc,0.019456514094735478,-0.008925259482056512,0.046465049183832784,1000
gap_60,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,auprc,0.028279046147716425,0.0029383699688108945,0.05152881637496501,1000
gap_60,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,brier,-0.3716772906692124,-0.43050980175918835,-0.28217062211432026,1000
gap_60,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_intercept,0.2212940617371546,-0.066199375815968,0.4438639668491014,1000
gap_60,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_slope,0.08250981900856338,-0.07863427818184686,0.21249133968840536,1000
gap_60,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,mean_predicted_risk,-0.4688239556650919,-0.5515690662644395,-0.3256553417213967,1000
gap_60,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,auroc,-0.012018517782391602,-0.05181893283128716,0.02872602270717238,1000
