artifact,analysis,model,outcome,field,reported_value,reproduced_value,difference,tolerance,judgement,metric,comparison,threshold
mimic_primary_temporal_results.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,calibration_slope,0.8713772888430698,0.8911789330540065,0.019801644210936775,1e-10,DIFFERENCE,,,
mimic_primary_temporal_results.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,multiclass_log_loss,0.7103083303368553,0.7104278463025914,0.00011951596573611667,1e-10,DIFFERENCE,,,
mimic_primary_temporal_results.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,multiclass_brier,0.4769591455719306,0.4785717582662793,0.001612612694348703,1e-10,DIFFERENCE,,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,death_first,estimate,0.9035095675980416,0.903582164206568,7.25966085264318e-05,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,death_first,ci_low,0.8617637543430731,0.8618128656686183,4.9111325545192486e-05,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,death_first,ci_high,0.9400030521403286,0.940375820314863,0.00037276817453435473,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,death_first,estimate,0.9496172966148504,0.9495383887003866,-7.89079144637439e-05,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,death_first,ci_low,0.9228530593839108,0.9229778680814044,0.00012480869749353918,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,death_first,ci_high,0.9715141843617066,0.9714046106804088,-0.00010957368129771439,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,death_first,estimate,0.0481428880968951,0.0481255954548883,-1.7292642006797032e-05,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,death_first,ci_low,0.0355816045140085,0.0355868732147139,5.2687007053991985e-06,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,death_first,ci_high,0.0617531741397412,0.061798436425182,4.526228544080024e-05,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,durable_liberation_alive,estimate,0.4581562711382994,0.4583889390777861,0.00023266793948673037,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,durable_liberation_alive,ci_low,0.3981731035728367,0.3978776130473919,-0.00029549052544480814,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,durable_liberation_alive,ci_high,0.5240342314712455,0.524540948464151,0.0005067169929054982,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,durable_liberation_alive,estimate,0.6674984404242047,0.6676307680674493,0.00013232764324455637,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,durable_liberation_alive,ci_low,0.6263009604557391,0.6265245031329628,0.00022354267722368704,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,durable_liberation_alive,ci_high,0.7038754440384443,0.7041130597618988,0.00023761572345448734,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,durable_liberation_alive,estimate,0.2144579906408246,0.2144102119716463,-4.777866917829443e-05,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,durable_liberation_alive,ci_low,0.2060377150506192,0.2059984495817481,-3.926546887111915e-05,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,durable_liberation_alive,ci_high,0.2237640106727521,0.2236687604349382,-9.525023781389863e-05,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,restart_first,estimate,0.555926899364057,0.557523651345377,0.0015967519813199216,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,restart_first,ci_low,0.5043718380504969,0.5053481150578445,0.0009762770073475924,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,restart_first,ci_high,0.6170163863126675,0.6199350940601588,0.002918707747491256,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,restart_first,estimate,0.6570884146341464,0.6582401761517614,0.0011517615176150908,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,restart_first,ci_low,0.6164666108329432,0.6173102444426468,0.0008436336097036312,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,restart_first,ci_high,0.695927152809107,0.6973149450641778,0.0013877922550707966,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,restart_first,estimate,0.2291280485846144,0.2289483820273184,-0.0001796665572960099,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,restart_first,ci_low,0.2193760045113538,0.2191237431450759,-0.0002522613662779005,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,clinical_multinomial_logistic,restart_first,ci_high,0.239687463194573,0.2395143718625534,-0.00017309133201962035,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,death_first,estimate,0.9361503423258194,0.9342994224461496,-0.0018509198796697879,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,death_first,ci_low,0.9009224670650956,0.8962912745031403,-0.004631192561955322,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,death_first,ci_high,0.9626971594522418,0.96380094902267,0.0011037895704282263,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,death_first,estimate,0.970356926799758,0.9716720587074884,0.0013151319077303603,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,death_first,ci_low,0.9524337956657424,0.9540057120112312,0.0015719163454888108,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,death_first,ci_high,0.9841611591371984,0.9853016478836432,0.00114048874644479,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,death_first,estimate,0.0372588389313944,0.0371403907105348,-0.0001184482208596016,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,death_first,ci_low,0.0268623095385496,0.0263793560823583,-0.00048295345619130126,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,death_first,ci_high,0.0493030822827134,0.0493684340668271,6.535178411370274e-05,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,durable_liberation_alive,estimate,0.4623237120982833,0.4386154560830977,-0.023708256015185614,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,durable_liberation_alive,ci_low,0.4051539187195101,0.3820848927828188,-0.0230690259366913,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,durable_liberation_alive,ci_high,0.527030830924823,0.504563104016722,-0.02246772690810095,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,durable_liberation_alive,estimate,0.6888788067827369,0.6646533960944442,-0.02422541068829276,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,durable_liberation_alive,ci_low,0.6490036023306595,0.6230723866570292,-0.025931215673630215,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,durable_liberation_alive,ci_high,0.7259533033806507,0.7033370277002007,-0.022616275680449993,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,durable_liberation_alive,estimate,0.21327091118592,0.218725582595603,0.005454671409683004,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,durable_liberation_alive,ci_low,0.2015386676538172,0.2070313855465784,0.005492717892761206,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,durable_liberation_alive,ci_high,0.2261306708618908,0.2315929538770532,0.005462283015162411,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,restart_first,estimate,0.6033316298663871,0.5822457823183352,-0.021085847548051873,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,restart_first,ci_low,0.5519709155725714,0.5311612717693749,-0.020809643803196498,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,restart_first,ci_high,0.6665291533854356,0.6442572303562984,-0.022271923029137164,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,restart_first,estimate,0.688109756097561,0.6706978319783198,-0.017411924119241196,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,restart_first,ci_low,0.6485035241466092,0.6310286003099019,-0.017474923836707235,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,restart_first,ci_high,0.7262992440238535,0.7106709142500947,-0.01562832977375883,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,restart_first,estimate,0.2253426820354415,0.228421072877169,0.0030783908417275074,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,restart_first,ci_low,0.2134376904006722,0.2167022067599245,0.0032645163592522897,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multiclass_hgb,restart_first,ci_high,0.2374746906503451,0.2406425184415759,0.0031678277912307873,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,death_first,estimate,0.9218187835312602,0.921604451510266,-0.00021433202099419013,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,death_first,ci_low,0.883804593316722,0.8832287800990033,-0.0005758132177187125,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,death_first,ci_high,0.9531729163246756,0.9531345441718392,-3.837215283641893e-05,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,death_first,estimate,0.9612299113601096,0.9612430626791868,1.3151319077198131e-05,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,death_first,ci_low,0.94030400085173,0.9403282523839132,2.425153218310605e-05,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,death_first,ci_high,0.9789066877664286,0.9789007392194502,-5.948546978440383e-06,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,death_first,estimate,0.0407788983749258,0.0408964503417311,0.00011755196680530294,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,death_first,ci_low,0.0290929585797856,0.0292245258909421,0.00013156731115649897,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,death_first,ci_high,0.0536685372662364,0.0538508782067723,0.00018234094053589528,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,durable_liberation_alive,estimate,0.4849376186763632,0.4851062559052668,0.0001686372289035898,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,durable_liberation_alive,ci_low,0.4221303485332204,0.4219826028759644,-0.0001477456572560043,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,durable_liberation_alive,ci_high,0.5501751001925258,0.5499414097196217,-0.00023369047290411338,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,durable_liberation_alive,estimate,0.6998620011720448,0.6998714531465624,9.451974517626915e-06,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,durable_liberation_alive,ci_low,0.6611102329079622,0.661063852465266,-4.638044269622554e-05,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,durable_liberation_alive,ci_high,0.7378549844116069,0.7380306438483835,0.00017565943677655405,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,durable_liberation_alive,estimate,0.2112429763171808,0.2113677281792322,0.000124751862051381,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,durable_liberation_alive,ci_low,0.2004118027538604,0.2005282678957055,0.00011646514184510126,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,durable_liberation_alive,ci_high,0.2224379758171392,0.2226869851774699,0.0002490093603307042,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,restart_first,estimate,0.6115675876761866,0.6126702517635736,0.0011026640873870175,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,restart_first,ci_low,0.5579400416686162,0.5590475558971622,0.001107514228545936,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,restart_first,ci_high,0.6738801651634401,0.6752955309002646,0.0014153657368245476,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,restart_first,estimate,0.6944275067750677,0.6950118563685637,0.0005843495934959586,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,restart_first,ci_low,0.6547548872923625,0.6556835582042713,0.0009286709119087355,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,restart_first,ci_high,0.732878671785617,0.7334651742801679,0.0005865024945508335,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,restart_first,estimate,0.2229818856570273,0.2228140915668496,-0.00016779409017772529,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,restart_first,ci_low,0.2117848945216118,0.211654528825077,-0.00013036569653482322,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,dynamic_multinomial_logistic,restart_first,ci_high,0.2342732886768787,0.2340945353655922,-0.0001787533112865003,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,death_first,estimate,0.9437271168837504,0.9458109526912482,0.0020838358074977137,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,death_first,ci_low,0.913229183211444,0.9169550971650198,0.003725913953575799,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,death_first,ci_high,0.9670082335665526,0.9679006307398288,0.0008923971732761604,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,death_first,estimate,0.97624871774639,0.9782740208842946,0.0020253031379046105,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,death_first,ci_low,0.9621512893074377,0.9655659178390998,0.0034146285316621894,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,death_first,ci_high,0.9874168914862358,0.988307354131126,0.0008904626448902331,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,death_first,estimate,0.0374283280848112,0.0371358520716853,-0.00029247601312589605,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,death_first,ci_low,0.0267460304081611,0.0261463085922271,-0.0005997218159339984,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,death_first,ci_high,0.0497486474766993,0.0494227003492964,-0.00032594712740290077,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,durable_liberation_alive,estimate,0.4587816316576274,0.4652831594535352,0.006501527795907791,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,durable_liberation_alive,ci_low,0.4002327847931084,0.4074336079830002,0.007200823189891792,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,durable_liberation_alive,ci_high,0.5232286452794973,0.526331305106755,0.003102659827257659,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,durable_liberation_alive,estimate,0.6885385357001077,0.6746913930320043,-0.013847142668103385,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,durable_liberation_alive,ci_low,0.6485431177190927,0.6351427686800439,-0.013400349039048742,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,durable_liberation_alive,ci_high,0.7263564916450205,0.7130648418904052,-0.013291649754615276,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,durable_liberation_alive,estimate,0.2132653787486717,0.2154434070599279,0.002178028311256186,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,durable_liberation_alive,ci_low,0.201656899797474,0.2038018278876,0.002144928090126008,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,durable_liberation_alive,ci_high,0.2258949843375205,0.2277449866022894,0.0018500022647688907,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,estimate,0.6083482866236671,0.5938507270623476,-0.014497559561319484,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,ci_low,0.5566011919909124,0.5425049091128119,-0.014096282878100497,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,ci_high,0.6725925252246294,0.6576657824265933,-0.014926742798036075,1e-08,DIFFERENCE,auprc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,estimate,0.6849254742547426,0.6798102981029811,-0.005115176151761491,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,ci_low,0.6462685808046256,0.6401959329169202,-0.00607264788770534,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,ci_high,0.7236803263809535,0.7180615999654023,-0.005618726415551167,1e-08,DIFFERENCE,auroc,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,estimate,0.2262654387384475,0.225992499134666,-0.0002729396037815246,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,ci_low,0.2138449951208123,0.2139181010365345,7.310591572221026e-05,1e-08,DIFFERENCE,brier,,
mimic_primary_patient_bootstrap_ci.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,restart_first,ci_high,0.2387264155881013,0.2383427916092484,-0.00038362397885288724,1e-08,DIFFERENCE,brier,,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,estimate,-0.0082359578097994,-0.0304244694452383,-0.0221885116354389,1e-08,DIFFERENCE,auprc,dynamic_multiclass_hgb minus dynamic_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_low,-0.0499125808119259,-0.0709913947081442,-0.021078813896218296,1e-08,DIFFERENCE,auprc,dynamic_multiclass_hgb minus dynamic_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_high,0.0351164850517728,0.0104543628803876,-0.0246621221713852,1e-08,DIFFERENCE,auprc,dynamic_multiclass_hgb minus dynamic_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,estimate,-0.0063177506775067,-0.0243140243902438,-0.0179962737127371,1e-08,DIFFERENCE,auroc,dynamic_multiclass_hgb minus dynamic_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_low,-0.0342034987854916,-0.054421876704091,-0.0202183779185994,1e-08,DIFFERENCE,auroc,dynamic_multiclass_hgb minus dynamic_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_high,0.0239246326418302,0.005510331891617,-0.018414300750213202,1e-08,DIFFERENCE,auroc,dynamic_multiclass_hgb minus dynamic_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,estimate,-0.0023607963784142,-0.0056069813103193,-0.0032461849319051004,1e-08,DIFFERENCE,brier_improvement,dynamic_multiclass_hgb minus dynamic_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_low,-0.0091100090408749,-0.0125702214700858,-0.0034602124292109,1e-08,DIFFERENCE,brier_improvement,dynamic_multiclass_hgb minus dynamic_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_high,0.0043252335537977,0.0012037581657636,-0.0031214753880341,1e-08,DIFFERENCE,brier_improvement,dynamic_multiclass_hgb minus dynamic_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,estimate,0.0556406883121295,0.0551466004181966,-0.0004940878939329041,1e-08,DIFFERENCE,auprc,dynamic_multinomial_logistic minus clinical_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_low,0.0128881310205971,0.0123661040084456,-0.0005220270121514999,1e-08,DIFFERENCE,auprc,dynamic_multinomial_logistic minus clinical_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_high,0.1010193114569589,0.0995652378891748,-0.0014540735677840977,1e-08,DIFFERENCE,auprc,dynamic_multinomial_logistic minus clinical_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,estimate,0.0373390921409213,0.0367716802168022,-0.0005674119241190975,1e-08,DIFFERENCE,auroc,dynamic_multinomial_logistic minus clinical_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_low,0.0033709429334296,0.003256379909321,-0.00011456302410860035,1e-08,DIFFERENCE,auroc,dynamic_multinomial_logistic minus clinical_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_high,0.0716411151295358,0.0710608472617953,-0.0005802678677404999,1e-08,DIFFERENCE,auroc,dynamic_multinomial_logistic minus clinical_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,estimate,0.006146162927587,0.0061342904604688,-1.1872467118200468e-05,1e-08,DIFFERENCE,brier_improvement,dynamic_multinomial_logistic minus clinical_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_low,0.0003756187468603,0.0003315936560131,-4.402509084719999e-05,1e-08,DIFFERENCE,brier_improvement,dynamic_multinomial_logistic minus clinical_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_high,0.0121917610652067,0.0121340716366503,-5.7689428556400094e-05,1e-08,DIFFERENCE,brier_improvement,dynamic_multinomial_logistic minus clinical_multinomial_logistic,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,estimate,0.00501665675728,0.0116049447440124,0.006588287986732399,1e-08,DIFFERENCE,auprc,laboratory_extended_multiclass_hgb minus dynamic_multiclass_hgb,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_low,-0.0228760234858029,-0.0154221451839903,0.0074538783018126,1e-08,DIFFERENCE,auprc,laboratory_extended_multiclass_hgb minus dynamic_multiclass_hgb,
