variant,model,reference,metric,estimate,ci_low,ci_high,valid_replicates
freshness_180,target_native__harmonized_dynamic_vitals,corrected_primary_source_raw,brier,-0.27901614217356485,-0.34728127806600145,-0.1710202413203076,1000
freshness_180,target_native__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_intercept,0.36419399165005445,0.11725384661731963,0.7038486186982901,1000
freshness_180,target_native__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_slope,0.5394066577773738,0.23085947744439914,0.6973255853702299,1000
freshness_180,target_native__harmonized_dynamic_vitals,corrected_primary_source_raw,mean_predicted_risk,-0.42558348757136183,-0.5172071402988332,-0.23119563428586917,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,auroc,0.02796446802701591,-0.03028157375049598,0.05748440544555663,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,auprc,0.044905560155697744,-0.004599100833853547,0.07090296325670326,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,brier,-0.2679424704465315,-0.33635901842427357,-0.171237504375962,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_intercept,0.3408369244526885,0.00022685524515326312,0.7482118212480724,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_slope,0.16464199529702006,-0.012845143459851998,0.2884325917401707,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,corrected_primary_source_raw,mean_predicted_risk,-0.5035780286019034,-0.5872890396519584,-0.3255411303527099,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,auroc,0.0019470329809737619,-0.0499782456975251,0.0341523660890842,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,auprc,0.011409621244010959,-0.02097462286540025,0.038272744534575055,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,brier,-0.26802575215790625,-0.3349301454917996,-0.17186685615895814,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,calibration_intercept,0.2886076710813897,-0.02127113673680083,0.6849707065535485,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,calibration_slope,0.1137122319746549,-0.06903182105991323,0.2637628164194695,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,corrected_primary_source_raw,mean_predicted_risk,-0.48108524665105723,-0.566014734331583,-0.2899103631036433,1000
freshness_180,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,auroc,0.02794516316743112,-0.027276910839921793,0.05681549911791245,1000
freshness_180,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,auprc,0.04483491876916468,-0.0015375818910083243,0.07005352799472929,1000
freshness_180,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,brier,-0.2684383091852961,-0.33666095928792567,-0.1719544234015943,1000
freshness_180,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_intercept,0.3400521135033614,0.002558695685364039,0.7426532834745975,1000
freshness_180,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_slope,0.17200662167724556,-0.0028103648427786833,0.29429186744610125,1000
freshness_180,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,mean_predicted_risk,-0.49844572943062376,-0.5823441519084106,-0.3208137878892072,1000
freshness_180,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,auroc,0.004448391215737368,-0.047492295962873986,0.03664773871671899,1000
freshness_180,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,auprc,0.013663169557103394,-0.019509993919686663,0.041126112313918474,1000
freshness_180,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,brier,-0.2683559954505578,-0.33513498928501295,-0.1716966296728371,1000
freshness_180,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,calibration_intercept,0.29135111775537037,-0.014395650656054821,0.6833966651333324,1000
freshness_180,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,calibration_slope,0.12357296337722805,-0.05866274014191041,0.27339497112059835,1000
freshness_180,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,mean_predicted_risk,-0.4776425888950404,-0.5626177949293096,-0.2867613774404746,1000
