variant,model,metric,estimate,ci_low,ci_high,valid_replicates,attempted_replicates
freshness_180,corrected_primary_source_raw,auroc,0.4992016061643174,0.4614462491788243,0.556792872884201,1000,1000
freshness_180,corrected_primary_source_raw,auprc,0.3766824169789304,0.335837887964659,0.42424665077453266,1000,1000
freshness_180,corrected_primary_source_raw,brier,0.5123365539771378,0.41229912844062533,0.5756990874673908,1000,1000
freshness_180,corrected_primary_source_raw,calibration_intercept,-0.6516041069728884,-0.9977319074857025,-0.3949228671842451,1000,1000
freshness_180,corrected_primary_source_raw,calibration_slope,0.050853279938320936,-0.011410677638244071,0.12975201634706446,1000,1000
freshness_180,corrected_primary_source_raw,mean_predicted_risk,0.8566648594732853,0.6589475698491514,0.9449075153241391,1000,1000
freshness_180,corrected_primary_source_intercept_recalibrated,auroc,0.4992016061643174,0.4614462491788243,0.5567928728842009,1000,1000
freshness_180,corrected_primary_source_intercept_recalibrated,auprc,0.3766824169789304,0.335837887964659,0.42424665077453266,1000,1000
freshness_180,corrected_primary_source_intercept_recalibrated,brier,0.4010352293939238,0.34781081356999444,0.43917006972177497,1000,1000
freshness_180,corrected_primary_source_intercept_recalibrated,calibration_intercept,-0.4813465524650274,-0.6804884525650763,-0.3275076981781268,999,1000
freshness_180,corrected_primary_source_intercept_recalibrated,calibration_slope,0.050660309222245785,-0.013091462877668703,0.13011271046077857,999,1000
freshness_180,corrected_primary_source_intercept_recalibrated,mean_predicted_risk,0.6469560759710503,0.39832563879721,0.7520272173586977,1000,1000
freshness_180,corrected_primary_source_logistic_recalibrated,auroc,0.5007983938356825,0.4432071271157991,0.5385537508211757,1000,1000
freshness_180,corrected_primary_source_logistic_recalibrated,auprc,0.37250017639645744,0.3089400281068254,0.4235322964790246,1000,1000
freshness_180,corrected_primary_source_logistic_recalibrated,brier,0.23987483328479348,0.22777303609786018,0.24971762540556017,1000,1000
freshness_180,corrected_primary_source_logistic_recalibrated,calibration_intercept,-1.0550990987581823,-2.011597861028223,-0.3483635346137305,1000,1000
freshness_180,corrected_primary_source_logistic_recalibrated,calibration_slope,-1.1651484276262665,-2.9728725280452095,0.26144098502901814,1000,1000
freshness_180,corrected_primary_source_logistic_recalibrated,mean_predicted_risk,0.3753184186437343,0.36716390539179866,0.3946921865150669,1000,1000
freshness_180,corrected_strict_source_raw,auroc,0.49984142436769685,0.46193575614291904,0.5581589382062505,1000,1000
freshness_180,corrected_strict_source_raw,auprc,0.3770012660262517,0.33716898637575987,0.42450075156236383,1000,1000
freshness_180,corrected_strict_source_raw,brier,0.5132795716687786,0.4132451247631793,0.5768447915113522,1000,1000
freshness_180,corrected_strict_source_raw,calibration_intercept,-0.658086749533124,-1.0157716516085786,-0.4014069421314731,1000,1000
freshness_180,corrected_strict_source_raw,calibration_slope,0.0516761658377751,-0.009930355377044899,0.13048429480806326,1000,1000
freshness_180,corrected_strict_source_raw,mean_predicted_risk,0.8585421533121662,0.6620789670891324,0.9464815400068334,1000,1000
freshness_180,corrected_strict_source_intercept_recalibrated,auroc,0.49984142436769685,0.46193575614291904,0.5581589382062505,1000,1000
freshness_180,corrected_strict_source_intercept_recalibrated,auprc,0.3770012660262516,0.33716898637575987,0.42450075156236383,1000,1000
freshness_180,corrected_strict_source_intercept_recalibrated,brier,0.40148642488555264,0.3483655154030277,0.43934696619261143,1000,1000
freshness_180,corrected_strict_source_intercept_recalibrated,calibration_intercept,-0.4818791044898769,-0.682308546036102,-0.32741400634535567,1000,1000
freshness_180,corrected_strict_source_intercept_recalibrated,calibration_slope,0.05149542064330791,-0.011184269114193344,0.1309655617821541,1000,1000
freshness_180,corrected_strict_source_intercept_recalibrated,mean_predicted_risk,0.648683117265271,0.3988638820302004,0.7537490178825379,1000,1000
freshness_180,corrected_strict_source_logistic_recalibrated,auroc,0.5001585756323031,0.4418410617937493,0.538064243857081,1000,1000
freshness_180,corrected_strict_source_logistic_recalibrated,auprc,0.3720736327501943,0.308870478420567,0.4235650035181659,1000,1000
freshness_180,corrected_strict_source_logistic_recalibrated,brier,0.23988477283180593,0.2277944353605822,0.24971259689779582,1000,1000
freshness_180,corrected_strict_source_logistic_recalibrated,calibration_intercept,-1.0720237285565335,-2.034474929661774,-0.3630951359898367,1000,1000
freshness_180,corrected_strict_source_logistic_recalibrated,calibration_slope,-1.1977051588116576,-3.0242511203900966,0.23015709919377533,1000,1000
freshness_180,corrected_strict_source_logistic_recalibrated,mean_predicted_risk,0.3752760485387863,0.36715432559762395,0.39454065656825194,1000,1000
freshness_180,target_native_refit,auroc,0.6032851355339035,0.5559757830693542,0.624898625988822,1000,1000
freshness_180,target_native_refit,auprc,0.4699542328944449,0.3890229568481971,0.5271452719743456,1000,1000
freshness_180,target_native_refit,brier,0.23367353958099793,0.22519120952586724,0.2448031346515148,1000,1000
freshness_180,target_native_refit,calibration_intercept,-0.2526367429427472,-0.5515405493482919,-0.06862391406786178,1000,1000
freshness_180,target_native_refit,calibration_slope,0.5476653346723626,0.2667449138245758,0.7424232269899597,1000,1000
freshness_180,target_native_refit,mean_predicted_risk,0.4116552803705037,0.39221631198981477,0.438831882467136,1000,1000
freshness_180,target_native__harmonized_last_values,auroc,0.5958996478242045,0.5585957098820274,0.619752993008744,1000,1000
freshness_180,target_native__harmonized_last_values,auprc,0.4812249198340523,0.41019741292574374,0.529572119192768,1000,1000
freshness_180,target_native__harmonized_last_values,brier,0.23327397578570205,0.227208520236177,0.23984235034941273,1000,1000
freshness_180,target_native__harmonized_last_values,calibration_intercept,-0.2662698855145306,-0.5452332409014304,-0.1129567854794396,1000,1000
freshness_180,target_native__harmonized_last_values,calibration_slope,0.8047016431105212,0.49748404427145543,1.0102200028212762,1000,1000
freshness_180,target_native__harmonized_last_values,mean_predicted_risk,0.4399880125976917,0.43129348895271497,0.4541925662923082,1000,1000
freshness_180,target_native__harmonized_dynamic_vitals,auroc,0.6097412321464522,0.561114470507248,0.629221039872626,1000,1000
freshness_180,target_native__harmonized_dynamic_vitals,auprc,0.4842047666226391,0.4014979385661626,0.5360518622146024,1000,1000
freshness_180,target_native__harmonized_dynamic_vitals,brier,0.23332041180357296,0.22660383437960543,0.24336142982567097,1000,1000
freshness_180,target_native__harmonized_dynamic_vitals,calibration_intercept,-0.28741011532283395,-0.5569517784177163,-0.1427766998259702,1000,1000
freshness_180,target_native__harmonized_dynamic_vitals,calibration_slope,0.5902599377156947,0.29570301797661197,0.7503696497076112,1000,1000
freshness_180,target_native__harmonized_dynamic_vitals,mean_predicted_risk,0.43108137190192347,0.41674140105366025,0.4482604846152898,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,auroc,0.5271660741913333,0.4853084506787382,0.5549235119004412,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,auprc,0.42158797713462814,0.3490815163661506,0.46992806300708456,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,brier,0.2443940835306063,0.23095971741247523,0.25377372745659377,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,calibration_intercept,-0.3107671825201999,-0.6334142180582996,-0.10639568598532584,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,calibration_slope,0.21549527523534098,0.011070956177716357,0.3893733837434722,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_dynamic_vitals,mean_predicted_risk,0.353086830871382,0.32965440656385786,0.36692276191956824,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,auroc,0.5011486391452912,0.47176017874121656,0.5310160554597231,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,auprc,0.38809203822294136,0.3338606257629156,0.43318826679841577,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,brier,0.2443108018192316,0.23211853088823317,0.25325602587924606,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,calibration_intercept,-0.3629964358914987,-0.6737042338839857,-0.15830578646981458,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,calibration_slope,0.16456551191297583,-0.03988394007689621,0.34999421448344803,1000,1000
freshness_180,source_trained__corrected_primary__harmonized_last_values,mean_predicted_risk,0.37557961282222807,0.3649115576164585,0.3831936251633674,1000,1000
